FIPS,year,deaths,population,crude_rate,was_suppressed,yoy_pct_change,spike,svi_unemp_rate,svi_no_hs_diploma,svi_uninsured,svi_age65_plus,svi_age17_under,svi_disabled,svi_single_parent,svi_minority,svi_limited_english,svi_multi_unit,svi_mobile_homes,svi_crowded_housing,svi_no_vehicle,svi_group_quarters,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,svi_poverty_rate,svi_housing_burden,acs_poverty_rate,acs_unemp_rate,acs_median_income,violence_level
1001,2019,5.0,55869.0,8.949506882170791,1,-0.4796935688843706,0,4.2,11.3,7.1,14.6,24.2,19.3,7.5,25.0,0.8,3.8,18.4,1.4,5.6,1.0,0.3631,0.581,0.5947,0.3741,0.4354,15.4,22.4,15.1851716980445,3.676643884044308,58731.0,low
1001,2020,5.0,56145.0,8.90551251224508,1,-0.4915842906759101,0,2.9,11.3,8.0,15.3,23.6,17.7,7.5,26.0,0.7,3.9,18.2,1.6,5.4,1.0,0.3838,0.7362,0.6337,0.4309,0.513,22.9,23.3,15.211757670212572,2.90725233054195,57982.0,low
1001,2021,12.0,59095.0,20.306286487858532,0,128.01929097216345,1,2.9,11.3,8.0,15.3,23.6,17.7,7.5,26.0,0.7,3.9,18.2,1.6,5.4,1.0,0.3838,0.7362,0.6337,0.4309,0.513,22.9,23.3,13.578473784391765,2.8246253239679975,62660.0,low
1001,2022,14.0,59759.0,23.427433524657378,0,15.370348678302298,0,2.9,11.3,8.0,15.3,23.6,17.7,7.5,26.0,0.7,3.9,18.2,1.6,5.4,1.0,0.3838,0.7362,0.6337,0.4309,0.513,22.9,23.3,11.373968537166974,2.768471818282222,68315.0,high
1001,2023,12.0,60342.0,19.886646117132344,0,-15.113851049020594,0,2.9,11.3,8.0,15.3,23.6,17.7,7.5,26.0,0.7,3.9,18.2,1.6,5.4,1.0,0.3838,0.7362,0.6337,0.4309,0.513,22.9,23.3,10.684306413989203,2.541558921315109,69841.0,low
1003,2019,29.0,223234.0,12.99085264789414,0,8.934295230737527,0,4.4,9.7,10.2,19.5,21.9,14.0,5.7,17.0,0.5,18.3,11.7,1.3,3.4,1.4,0.2232,0.199,0.4358,0.3359,0.2162,10.6,22.4,10.354072646433035,4.255062073965182,58320.0,low
1003,2020,37.0,229287.0,16.136981163345503,0,24.218029414423096,0,3.9,9.5,9.5,20.5,21.5,14.2,3.9,17.1,0.8,16.7,10.2,1.5,3.1,1.4,0.3253,0.2724,0.5022,0.3612,0.3103,16.9,23.0,9.173676627782683,3.917505715258524,61756.0,low
1003,2021,34.0,239294.0,14.208463229332954,0,-11.950921392863112,0,3.9,9.5,9.5,20.5,21.5,14.2,3.9,17.1,0.8,16.7,10.2,1.5,3.1,1.4,0.3253,0.2724,0.5022,0.3612,0.3103,16.9,23.0,9.204904992581737,3.6858279270217142,64346.0,low
1003,2022,47.0,246435.0,19.07196623856189,0,34.22962026736557,1,3.9,9.5,9.5,20.5,21.5,14.2,3.9,17.1,0.8,16.7,10.2,1.5,3.1,1.4,0.3253,0.2724,0.5022,0.3612,0.3103,16.9,23.0,10.21395057049129,3.4434951701041596,71039.0,low
1003,2023,56.0,253507.0,22.09011979945327,0,15.82507814421844,0,3.9,9.5,9.5,20.5,21.5,14.2,3.9,17.1,0.8,16.7,10.2,1.5,3.1,1.4,0.3253,0.2724,0.5022,0.3612,0.3103,16.9,23.0,10.514698717595673,3.194281220454003,75019.0,high
1005,2019,5.0,24686.0,20.254395203759216,1,0.7899214129466114,0,9.5,27.0,11.2,18.0,21.1,22.2,12.8,53.9,1.6,1.3,29.2,3.4,9.2,11.2,0.978,0.9153,0.8558,0.9889,0.9959,28.9,22.4,30.66868894142838,9.1664867199309,32525.0,low
1005,2020,5.0,24589.0,20.334295823335637,1,0.3944853389727042,0,6.9,25.3,10.7,19.1,20.9,18.8,11.0,54.7,1.8,1.4,30.2,3.8,11.1,11.6,0.9567,0.9453,0.8962,0.9949,0.9927,40.6,24.7,28.599909379247844,6.936725096194955,34990.0,low
1005,2021,5.0,24964.0,20.028841531805803,1,-1.5021631148854184,0,6.9,25.3,10.7,19.1,20.9,18.8,11.0,54.7,1.8,1.4,30.2,3.8,11.1,11.6,0.9567,0.9453,0.8962,0.9949,0.9927,40.6,24.7,26.47191011235955,8.624186145799978,36422.0,low
1005,2022,5.0,24706.0,20.23799886667206,1,1.0442807415202555,0,6.9,25.3,10.7,19.1,20.9,18.8,11.0,54.7,1.8,1.4,30.2,3.8,11.1,11.6,0.9567,0.9453,0.8962,0.9949,0.9927,40.6,24.7,24.16365383735298,5.753791257805531,39712.0,low
1005,2023,5.0,24585.0,20.33760423022168,1,0.4921700223713874,0,6.9,25.3,10.7,19.1,20.9,18.8,11.0,54.7,1.8,1.4,30.2,3.8,11.1,11.6,0.9567,0.9453,0.8962,0.9949,0.9927,40.6,24.7,21.92147806004619,5.708618029534935,44290.0,low
1007,2019,5.0,22394.0,22.327409127444852,1,0.0267928909529473,0,7.5,16.8,7.9,16.3,20.7,16.7,6.0,25.4,0.3,2.4,28.5,0.8,6.0,9.3,0.7694,0.1203,0.4323,0.7189,0.6003,14.0,22.4,18.127181077937184,7.284987839929251,47542.0,high
1007,2020,5.0,22136.0,22.587640043368268,1,1.1655222262377922,0,7.4,19.1,9.1,16.4,20.5,18.1,10.9,25.6,0.4,2.5,31.9,1.3,6.6,7.4,0.8008,0.5512,0.6292,0.8622,0.8078,27.6,21.8,18.098129940235204,7.435897435897436,51721.0,high
1007,2021,5.0,22477.0,22.244961516216577,1,-1.5171063754059644,0,7.4,19.1,9.1,16.4,20.5,18.1,10.9,25.6,0.4,2.5,31.9,1.3,6.6,7.4,0.8008,0.5512,0.6292,0.8622,0.8078,27.6,21.8,16.942857142857143,9.706818930493029,54277.0,high
1007,2022,5.0,22005.0,22.722108611679165,1,2.1449670529425164,0,7.4,19.1,9.1,16.4,20.5,18.1,10.9,25.6,0.4,2.5,31.9,1.3,6.6,7.4,0.8008,0.5512,0.6292,0.8622,0.8078,27.6,21.8,20.622960261086583,8.706247230837395,50669.0,high
1007,2023,5.0,21868.0,22.864459484177793,1,0.6264861898664638,0,7.4,19.1,9.1,16.4,20.5,18.1,10.9,25.6,0.4,2.5,31.9,1.3,6.6,7.4,0.8008,0.5512,0.6292,0.8622,0.8078,27.6,21.8,20.51158533648056,9.984,51215.0,high
1009,2019,14.0,57826.0,24.21056272265071,0,180.06778957562338,1,4.1,19.8,11.0,17.8,23.4,14.2,7.0,12.9,1.7,0.9,25.2,1.6,4.2,0.9,0.6143,0.3187,0.5915,0.1741,0.4242,14.4,22.4,13.551516425019262,3.364197530864198,49358.0,high
1009,2020,11.0,57879.0,19.005165949653588,0,-21.5005195568094,0,5.2,17.2,10.0,18.0,23.2,15.0,6.2,13.3,1.5,0.7,24.8,1.8,5.1,1.0,0.5757,0.7225,0.4147,0.2743,0.5137,23.8,19.1,13.736061757137604,5.201544273319772,48922.0,low
1009,2021,5.0,59041.0,8.468691248454464,1,-55.440056293700366,0,5.2,17.2,10.0,18.0,23.2,15.0,6.2,13.3,1.5,0.7,24.8,1.8,5.1,1.0,0.5757,0.7225,0.4147,0.2743,0.5137,23.8,19.1,13.236630488829451,6.023722769206915,52830.0,low
1009,2022,12.0,59512.0,20.16400053770668,0,138.10055114934804,1,5.2,17.2,10.0,18.0,23.2,15.0,6.2,13.3,1.5,0.7,24.8,1.8,5.1,1.0,0.5757,0.7225,0.4147,0.2743,0.5137,23.8,19.1,14.173187897053031,5.969584625860634,57440.0,low
1009,2023,5.0,59816.0,8.358967500334359,1,-58.5450938433418,0,5.2,17.2,10.0,18.0,23.2,15.0,6.2,13.3,1.5,0.7,24.8,1.8,5.1,1.0,0.5757,0.7225,0.4147,0.2743,0.5137,23.8,19.1,14.095286797920394,5.835172921265636,61096.0,low
1011,2019,5.0,10101.0,49.5000495000495,1,0.3663003663003565,0,11.1,24.8,10.8,15.6,20.8,14.4,19.5,78.5,0.4,1.7,33.4,0.0,11.7,4.2,0.9771,0.4438,0.6749,0.765,0.8898,31.4,22.4,28.873671300081767,3.872690852437125,37785.0,high
1011,2020,5.0,9976.0,50.12028869286287,1,1.2530072173215745,0,3.4,25.1,10.5,16.1,22.4,12.3,14.6,78.7,1.6,1.6,41.8,1.0,12.2,4.3,0.7183,0.6515,0.9809,0.8501,0.831,42.5,20.3,29.49655101410481,3.3526290400385914,33866.0,high
1011,2021,5.0,10320.0,48.44961240310077,1,-3.33333333333334,0,3.4,25.1,10.5,16.1,22.4,12.3,14.6,78.7,1.6,1.6,41.8,1.0,12.2,4.3,0.7183,0.6515,0.9809,0.8501,0.831,42.5,20.3,30.934598304400485,2.997967479674797,29063.0,high
1011,2022,5.0,10202.0,49.00999803960007,1,1.1566359537345507,0,3.4,25.1,10.5,16.1,22.4,12.3,14.6,78.7,1.6,1.6,41.8,1.0,12.2,4.3,0.7183,0.6515,0.9809,0.8501,0.831,42.5,20.3,27.943011647254572,3.7037037037037033,36136.0,high
1011,2023,5.0,9897.0,50.5203597049611,1,3.0817419420026493,0,3.4,25.1,10.5,16.1,22.4,12.3,14.6,78.7,1.6,1.6,41.8,1.0,12.2,4.3,0.7183,0.6515,0.9809,0.8501,0.831,42.5,20.3,25.651127161304444,5.873180873180874,36723.0,high
1013,2019,5.0,19448.0,25.709584533113944,1,1.192924722336469,0,6.7,15.4,10.2,19.0,22.8,17.7,10.5,48.1,0.5,1.3,26.2,1.8,7.8,1.6,0.8455,0.9077,0.6447,0.6259,0.8653,23.5,22.4,22.502558853633573,6.804559877776473,40688.0,high
1013,2020,5.0,19504.0,25.635767022149302,1,-0.2871205906480688,0,6.5,13.6,10.1,20.7,22.3,15.8,7.5,48.7,0.3,1.1,23.2,1.1,5.4,1.6,0.7486,0.6887,0.8686,0.2982,0.6843,31.6,20.8,19.555921899953635,6.465618399436752,44850.0,high
1013,2021,5.0,18884.0,26.47744122008049,1,3.283202711289975,0,6.5,13.6,10.1,20.7,22.3,15.8,7.5,48.7,0.3,1.1,23.2,1.1,5.4,1.6,0.7486,0.6887,0.8686,0.2982,0.6843,31.6,20.8,18.177000529941704,6.545634185500802,45236.0,high
1013,2022,5.0,18650.0,26.809651474530835,1,1.2546916890080635,0,6.5,13.6,10.1,20.7,22.3,15.8,7.5,48.7,0.3,1.1,23.2,1.1,5.4,1.6,0.7486,0.6887,0.8686,0.2982,0.6843,31.6,20.8,21.107656015440703,6.813378092751461,44429.0,high
1013,2023,5.0,18382.0,27.2005222500272,1,1.4579479926014494,0,6.5,13.6,10.1,20.7,22.3,15.8,7.5,48.7,0.3,1.1,23.2,1.1,5.4,1.6,0.7486,0.6887,0.8686,0.2982,0.6843,31.6,20.8,21.01586613960037,6.790431098928483,44881.0,high
1015,2019,24.0,113605.0,21.12583072928128,0,-24.556357554685107,0,8.8,15.9,9.4,16.8,21.9,20.8,10.4,27.5,1.0,3.7,14.7,1.7,5.8,2.7,0.7866,0.8303,0.6507,0.6492,0.8252,18.6,22.4,17.90267343242904,8.07968372164434,47255.0,high
1015,2020,27.0,113469.0,23.795045342780845,0,12.63483859027576,0,7.3,14.9,10.0,17.7,21.7,20.4,6.7,28.2,0.7,3.7,15.6,1.2,5.1,2.6,0.7533,0.7279,0.6582,0.5197,0.7349,27.3,21.2,15.783653543590251,7.293803460154043,50128.0,high
1015,2021,33.0,115972.0,28.45514434518677,0,19.584324951999925,0,7.3,14.9,10.0,17.7,21.7,20.4,6.7,28.2,0.7,3.7,15.6,1.2,5.1,2.6,0.7533,0.7279,0.6582,0.5197,0.7349,27.3,21.2,17.53843981146398,7.01468498342018,50977.0,high
1015,2022,21.0,115788.0,18.13659446574775,0,-36.26251110964552,0,7.3,14.9,10.0,17.7,21.7,20.4,6.7,28.2,0.7,3.7,15.6,1.2,5.1,2.6,0.7533,0.7279,0.6582,0.5197,0.7349,27.3,21.2,18.039163328882953,6.946770278661073,54339.0,low
1015,2023,28.0,116429.0,24.048991230707127,0,32.599266505767446,1,7.3,14.9,10.0,17.7,21.7,20.4,6.7,28.2,0.7,3.7,15.6,1.2,5.1,2.6,0.7533,0.7279,0.6582,0.5197,0.7349,27.3,21.2,17.462188175211157,6.438023017559985,55826.0,high
1017,2019,10.0,33254.0,30.07157033740302,0,102.17116737836052,1,5.0,18.6,10.8,18.9,20.7,16.7,9.7,44.2,0.1,4.0,14.0,3.0,7.3,1.5,0.6901,0.6609,0.4597,0.7943,0.7382,16.6,22.4,17.252212790381535,3.9387873700523017,42289.0,high
1017,2020,10.0,32865.0,30.427506465845124,0,1.1836300015213692,0,3.6,17.4,9.2,19.5,20.8,18.5,6.6,44.9,0.4,8.4,13.4,7.2,7.4,1.7,0.5837,0.5955,0.8421,0.9599,0.8074,28.2,21.6,15.397718631178709,3.5882661079099,43875.0,high
1017,2021,5.0,34541.0,14.475550794707738,1,-52.42610231319303,0,3.6,17.4,9.2,19.5,20.8,18.5,6.6,44.9,0.4,8.4,13.4,7.2,7.4,1.7,0.5837,0.5955,0.8421,0.9599,0.8074,28.2,21.6,15.07132459970888,3.1535477412088597,47232.0,low
1017,2022,11.0,34088.0,32.269420323867635,0,122.92360948134242,1,3.6,17.4,9.2,19.5,20.8,18.5,6.6,44.9,0.4,8.4,13.4,7.2,7.4,1.7,0.5837,0.5955,0.8421,0.9599,0.8074,28.2,21.6,17.87814631851329,3.5762267289360885,48805.0,high
1017,2023,10.0,34079.0,29.343584025352857,0,-9.06690070397925,0,3.6,17.4,9.2,19.5,20.8,18.5,6.6,44.9,0.4,8.4,13.4,7.2,7.4,1.7,0.5837,0.5955,0.8421,0.9599,0.8074,28.2,21.6,15.480078380143697,4.961757207295548,49295.0,high
1019,2019,5.0,26196.0,19.086883493663155,1,-0.6260497785921377,0,5.6,19.8,8.3,21.7,20.4,20.0,4.7,8.2,0.4,2.0,29.2,1.5,4.1,1.1,0.6879,0.4492,0.2751,0.2741,0.4516,15.0,22.4,13.922021039458762,4.433591879728048,41919.0,low
1019,2020,5.0,26294.0,19.015745036890547,1,-0.3727086027230507,0,4.1,17.2,9.5,22.9,19.2,16.7,3.6,8.7,1.1,1.5,25.3,1.4,3.2,1.1,0.5029,0.4096,0.2778,0.1792,0.3269,25.9,18.2,12.93613707165109,4.128696299051516,42509.0,low
1019,2021,5.0,24996.0,20.003200512081932,1,5.192830852936458,0,4.1,17.2,9.5,22.9,19.2,16.7,3.6,8.7,1.1,1.5,25.3,1.4,3.2,1.1,0.5029,0.4096,0.2778,0.1792,0.3269,25.9,18.2,14.97337073626865,4.699815121144303,43475.0,low
1019,2022,5.0,25302.0,19.761283692988695,1,-1.2093905620108951,0,4.1,17.2,9.5,22.9,19.2,16.7,3.6,8.7,1.1,1.5,25.3,1.4,3.2,1.1,0.5029,0.4096,0.2778,0.1792,0.3269,25.9,18.2,14.259063995457865,3.9671427237935224,46621.0,low
1019,2023,5.0,25666.0,19.48102548118133,1,-1.4182186550300049,0,4.1,17.2,9.5,22.9,19.2,16.7,3.6,8.7,1.1,1.5,25.3,1.4,3.2,1.1,0.5029,0.4096,0.2778,0.1792,0.3269,25.9,18.2,14.523339643159208,3.4393009853132552,50769.0,low
1021,2019,5.0,44428.0,11.254164040695056,1,-0.6189790222382293,0,7.1,17.8,14.2,15.8,24.2,17.7,10.3,19.9,1.9,0.7,32.3,2.7,4.9,0.9,0.7685,0.8513,0.6966,0.3636,0.7602,18.6,22.4,19.115818558600044,6.408202499198974,47468.0,low
1021,2020,11.0,44397.0,24.77644885915715,0,120.15361398292676,1,6.1,18.2,11.7,16.6,23.9,20.3,6.4,20.1,1.7,0.9,32.4,2.7,3.9,1.0,0.7295,0.9176,0.5519,0.3463,0.7222,27.7,18.5,17.013202079212476,6.098915630785506,52141.0,high
1021,2021,5.0,45274.0,11.04386623669214,1,-55.42595188087082,0,6.1,18.2,11.7,16.6,23.9,20.3,6.4,20.1,1.7,0.9,32.4,2.7,3.9,1.0,0.7295,0.9176,0.5519,0.3463,0.7222,27.7,18.5,15.723981900452488,6.397163871104292,56243.0,low
1021,2022,5.0,45884.0,10.897044721471536,1,-1.3294394560195335,0,6.1,18.2,11.7,16.6,23.9,20.3,6.4,20.1,1.7,0.9,32.4,2.7,3.9,1.0,0.7295,0.9176,0.5519,0.3463,0.7222,27.7,18.5,14.450619923044036,5.30093870789619,62471.0,low
1021,2023,5.0,46431.0,10.768667485085397,1,-1.1780922228683417,0,6.1,18.2,11.7,16.6,23.9,20.3,6.4,20.1,1.7,0.9,32.4,2.7,3.9,1.0,0.7295,0.9176,0.5519,0.3463,0.7222,27.7,18.5,13.614793360810962,5.3953768239482525,61873.0,low
1023,2019,5.0,12589.0,39.717213440305024,1,2.001747557391359,0,10.6,18.6,11.4,22.1,20.3,28.4,8.7,43.6,0.4,1.1,31.6,1.4,10.1,1.4,0.9057,0.9083,0.5896,0.5775,0.8748,22.2,22.4,23.348017621145377,7.901125579342308,35892.0,high
1023,2020,5.0,12418.0,40.264132710581414,1,1.3770333387018965,0,6.5,17.3,10.1,23.1,20.0,25.8,8.0,43.6,0.2,0.8,33.5,1.0,6.9,1.3,0.6766,0.8475,0.8256,0.3526,0.7116,29.9,15.3,19.714604591836736,6.465244031269808,36634.0,high
1023,2021,5.0,12533.0,39.89467804994813,1,-0.917577595148816,0,6.5,17.3,10.1,23.1,20.0,25.8,8.0,43.6,0.2,0.8,33.5,1.0,6.9,1.3,0.6766,0.8475,0.8256,0.3526,0.7116,29.9,15.3,21.566293739585813,6.053119209388512,38581.0,high
1023,2022,5.0,12439.0,40.19615724736715,1,0.7556877562504986,0,6.5,17.3,10.1,23.1,20.0,25.8,8.0,43.6,0.2,0.8,33.5,1.0,6.9,1.3,0.6766,0.8475,0.8256,0.3526,0.7116,29.9,15.3,19.142284569138276,5.208115457017361,43299.0,high
1023,2023,5.0,12252.0,40.80966372837088,1,1.5262814234410849,0,6.5,17.3,10.1,23.1,20.0,25.8,8.0,43.6,0.2,0.8,33.5,1.0,6.9,1.3,0.6766,0.8475,0.8256,0.3526,0.7116,29.9,15.3,19.53055443140429,5.50249169435216,44483.0,high
1025,2020,5.0,23291.0,21.467519642780474,1,-49.289425099823966,0,11.6,17.4,9.6,19.9,21.6,19.3,8.1,47.7,0.1,1.2,26.5,1.9,8.8,1.5,0.8864,0.6859,0.8631,0.6795,0.8552,35.2,21.9,25.037321390488376,11.63294015799156,37345.0,high
1025,2021,5.0,22760.0,21.968365553602812,1,2.333040421792617,0,11.6,17.4,9.6,19.9,21.6,19.3,8.1,47.7,0.1,1.2,26.5,1.9,8.8,1.5,0.8864,0.6859,0.8631,0.6795,0.8552,35.2,21.9,21.90612901822611,12.23474801061008,44108.0,high
1025,2022,5.0,22515.0,22.20741727737064,1,1.0881634465911605,0,11.6,17.4,9.6,19.9,21.6,19.3,8.1,47.7,0.1,1.2,26.5,1.9,8.8,1.5,0.8864,0.6859,0.8631,0.6795,0.8552,35.2,21.9,22.360823379027636,12.459528860109412,47549.0,high
1025,2023,5.0,22337.0,22.384384653265883,1,0.7968840936562724,0,11.6,17.4,9.6,19.9,21.6,19.3,8.1,47.7,0.1,1.2,26.5,1.9,8.8,1.5,0.8864,0.6859,0.8631,0.6795,0.8552,35.2,21.9,20.54311959332917,13.1590319792567,49167.0,high
1027,2019,5.0,13235.0,37.778617302606726,1,0.3022289384208514,0,6.4,24.5,10.2,19.8,21.1,15.3,9.7,19.7,0.4,0.4,20.9,0.9,4.2,1.9,0.8162,0.6673,0.4247,0.1579,0.564,18.4,22.4,17.947735458655835,5.408180729077529,40845.0,high
1027,2020,5.0,13112.0,38.13300793166565,1,0.9380719951189778,0,5.4,18.7,8.5,20.4,20.6,19.2,9.3,19.6,0.1,0.5,22.2,1.1,5.6,1.8,0.5856,0.6738,0.5423,0.2817,0.5309,28.3,16.7,15.52068912475004,5.356515630488233,42678.0,high
1027,2021,5.0,14190.0,35.236081747709655,1,-7.596899224806208,0,5.4,18.7,8.5,20.4,20.6,19.2,9.3,19.6,0.1,0.5,22.2,1.1,5.6,1.8,0.5856,0.6738,0.5423,0.2817,0.5309,28.3,16.7,16.92627952049386,6.1171591498185585,45163.0,high
1027,2022,5.0,14198.0,35.216227637695454,1,-0.0563459642203021,0,5.4,18.7,8.5,20.4,20.6,19.2,9.3,19.6,0.1,0.5,22.2,1.1,5.6,1.8,0.5856,0.6738,0.5423,0.2817,0.5309,28.3,16.7,17.570389572981927,5.748175182481752,48074.0,high
1027,2023,5.0,14111.0,35.433349868896606,1,0.6165402877187919,0,5.4,18.7,8.5,20.4,20.6,19.2,9.3,19.6,0.1,0.5,22.2,1.1,5.6,1.8,0.5856,0.6738,0.5423,0.2817,0.5309,28.3,16.7,16.5465032444124,3.482411171999293,51852.0,high
1029,2019,5.0,14910.0,33.5345405767941,1,0.51643192488264,0,7.5,22.6,12.8,18.8,23.0,22.6,5.5,7.4,0.7,0.4,30.3,0.9,4.0,1.1,0.8694,0.6632,0.3419,0.1,0.5417,18.5,22.4,17.283529090412454,5.949241924851681,44741.0,high
1029,2020,5.0,14967.0,33.40682835571591,1,-0.3808378432551659,0,3.3,17.8,12.2,20.6,22.5,20.6,3.8,7.4,0.6,0.3,29.0,1.4,6.1,1.2,0.5439,0.6289,0.2202,0.2979,0.4542,27.3,18.3,15.574104234527688,3.293413173652695,46320.0,high
1029,2021,5.0,15103.0,33.10600542938489,1,-0.9004833476792621,0,3.3,17.8,12.2,20.6,22.5,20.6,3.8,7.4,0.6,0.3,29.0,1.4,6.1,1.2,0.5439,0.6289,0.2202,0.2979,0.4542,27.3,18.3,14.179204728640515,4.471679364027824,48333.0,high
1029,2022,5.0,15346.0,32.58178026847387,1,-1.5834745210478351,0,3.3,17.8,12.2,20.6,22.5,20.6,3.8,7.4,0.6,0.3,29.0,1.4,6.1,1.2,0.5439,0.6289,0.2202,0.2979,0.4542,27.3,18.3,12.89224195486714,2.6009582477754964,51553.0,high
1029,2023,5.0,15639.0,31.971353667114265,1,-1.8735213248929028,0,3.3,17.8,12.2,20.6,22.5,20.6,3.8,7.4,0.6,0.3,29.0,1.4,6.1,1.2,0.5439,0.6289,0.2202,0.2979,0.4542,27.3,18.3,13.154754011404323,1.5453639082751744,53319.0,high
1031,2019,10.0,52342.0,19.10511635015857,0,-9.84295594360171,0,5.9,13.8,10.1,16.3,23.7,17.7,9.7,29.4,1.4,0.9,13.6,1.4,6.0,1.2,0.5373,0.8067,0.7256,0.1923,0.5408,15.1,22.4,15.069354395064638,5.739856288455746,55637.0,low
1031,2020,18.0,53230.0,33.81551756528273,0,76.99718204020289,1,5.5,14.4,10.6,17.0,23.6,17.6,8.9,30.4,1.1,1.2,13.8,2.2,5.2,1.1,0.6041,0.9055,0.6862,0.2813,0.6489,24.9,19.6,15.449083166430086,5.497177594442032,56799.0,high
1031,2021,15.0,54174.0,27.68855908738509,0,-18.118777765471748,0,5.5,14.4,10.6,17.0,23.6,17.6,8.9,30.4,1.1,1.2,13.8,2.2,5.2,1.1,0.6041,0.9055,0.6862,0.2813,0.6489,24.9,19.6,15.940366972477063,5.090109890109891,59034.0,high
1031,2022,12.0,54805.0,21.89581242587355,0,-20.92108384271508,0,5.5,14.4,10.6,17.0,23.6,17.6,8.9,30.4,1.1,1.2,13.8,2.2,5.2,1.1,0.6041,0.9055,0.6862,0.2813,0.6489,24.9,19.6,16.299584542712424,4.781868203851697,62199.0,high
1031,2023,10.0,55643.0,17.97171252448646,0,-17.921691257959964,0,5.5,14.4,10.6,17.0,23.6,17.6,8.9,30.4,1.1,1.2,13.8,2.2,5.2,1.1,0.6041,0.9055,0.6862,0.2813,0.6489,24.9,19.6,17.618860363649983,4.346691032502284,64672.0,low
1033,2019,17.0,55241.0,30.774243768215637,0,29.635318248848066,1,5.9,15.6,8.1,19.3,21.3,18.7,8.2,21.3,0.3,2.2,9.3,0.4,6.1,0.8,0.6519,0.6858,0.397,0.1025,0.4274,16.3,22.4,15.466007963427222,4.352561685727451,48065.0,high
1033,2020,5.0,55411.0,9.023479092598942,1,-70.67847008504363,0,4.0,14.3,6.8,19.8,20.9,17.6,6.1,22.0,0.7,2.4,9.0,0.5,4.9,0.8,0.4647,0.6346,0.577,0.0761,0.3475,23.5,23.1,15.516289342904471,3.9890799445847938,47962.0,low
1033,2021,5.0,57474.0,8.699585899711174,1,-3.589449142220823,0,4.0,14.3,6.8,19.8,20.9,17.6,6.1,22.0,0.7,2.4,9.0,0.5,4.9,0.8,0.4647,0.6346,0.577,0.0761,0.3475,23.5,23.1,15.132058692752334,3.763709832595728,52017.0,low
1033,2022,18.0,58033.0,31.016835248910105,0,256.53231781917185,1,4.0,14.3,6.8,19.8,20.9,17.6,6.1,22.0,0.7,2.4,9.0,0.5,4.9,0.8,0.4647,0.6346,0.577,0.0761,0.3475,23.5,23.1,15.87873012511691,3.4085761739393026,56149.0,high
1033,2023,20.0,58361.0,34.26946077003478,0,10.4866453815238,0,4.0,14.3,6.8,19.8,20.9,17.6,6.1,22.0,0.7,2.4,9.0,0.5,4.9,0.8,0.4647,0.6346,0.577,0.0761,0.3475,23.5,23.1,16.876468319366037,3.2783237530131655,56736.0,high
1035,2019,5.0,12067.0,41.43531946631308,1,1.7402834175851485,0,11.5,19.2,14.5,21.6,21.2,22.8,10.8,49.9,0.0,0.5,28.7,1.1,6.8,0.4,0.9529,0.9713,0.4397,0.213,0.8086,22.2,22.4,17.59342180249125,9.242976624490671,37837.0,high
1035,2020,5.0,11851.0,42.19053244451945,1,1.8226310016032432,0,7.9,15.0,10.4,22.7,20.8,22.8,6.8,49.9,0.0,0.8,30.3,0.4,9.5,0.4,0.725,0.6891,0.8756,0.2683,0.6575,34.9,14.2,16.573495560670832,7.8636047320807245,35444.0,high
1035,2021,5.0,11328.0,44.13841807909605,1,4.616878531073459,0,7.9,15.0,10.4,22.7,20.8,22.8,6.8,49.9,0.0,0.8,30.3,0.4,9.5,0.4,0.725,0.6891,0.8756,0.2683,0.6575,34.9,14.2,12.968643490115884,4.671361502347418,37986.0,high
1035,2022,5.0,11206.0,44.61895413171515,1,1.088702480813835,0,7.9,15.0,10.4,22.7,20.8,22.8,6.8,49.9,0.0,0.8,30.3,0.4,9.5,0.4,0.725,0.6891,0.8756,0.2683,0.6575,34.9,14.2,18.429737710613168,4.35336048879837,39888.0,high
1035,2023,10.0,11174.0,89.49346697691068,0,100.57275818865224,1,7.9,15.0,10.4,22.7,20.8,22.8,6.8,49.9,0.0,0.8,30.3,0.4,9.5,0.4,0.725,0.6891,0.8756,0.2683,0.6575,34.9,14.2,27.63530244074991,8.267922553636838,42266.0,high
1037,2019,5.0,10663.0,46.891118822095095,1,0.4876676357497867,0,5.8,20.4,7.8,21.8,17.0,22.6,5.0,34.7,0.4,0.2,30.7,0.9,4.4,3.6,0.693,0.3836,0.5314,0.2913,0.5261,14.0,22.4,13.512991403457937,2.8663892741562647,38990.0,high
1037,2020,5.0,10650.0,46.948356807511736,1,0.1220657276995294,0,2.6,16.8,6.9,23.3,16.5,23.6,3.7,35.3,0.4,0.5,31.3,3.0,2.2,3.7,0.3065,0.3679,0.7406,0.5496,0.436,24.1,17.3,12.496347521184378,2.5509010063187456,43571.0,high
1037,2021,5.0,10450.0,47.84688995215311,1,1.9138755980861324,0,2.6,16.8,6.9,23.3,16.5,23.6,3.7,35.3,0.4,0.5,31.3,3.0,2.2,3.7,0.3065,0.3679,0.7406,0.5496,0.436,24.1,17.3,11.147540983606556,3.348162022945446,50013.0,high
1037,2022,5.0,10166.0,49.18355301987016,1,2.7936258115286297,0,2.6,16.8,6.9,23.3,16.5,23.6,3.7,35.3,0.4,0.5,31.3,3.0,2.2,3.7,0.3065,0.3679,0.7406,0.5496,0.436,24.1,17.3,11.054268231517703,4.39940682155215,52279.0,high
